"","catchment_no","criteria","mean_nrmse","mean_r2","mean_nse","mean_kge","n_windows","sd_windows","mean_delta1","mean_sigma1","sd_delta1","sd_sigma1","mean_delta2","mean_sigma2","sd_delta2","sd_sigma2","median_mod_kge","median_mod_delta1","median_mod_sigma1","median_mod_delta2","median_mod_sigma2","longitude","latitude","region"
"5408",834,best_rmse,1.50085248096938,0.223312722306025,0.223312722306025,0.242829174958974,2,0,0.176507659778408,2.13423821895931,0.25839240792811,2.49033830642205,0.0166136024406262,2.83989545811345,0.022542110613352,2.62275986148957,0.22933590508697,0.5701328878781,0.0812035356600969,3.84954038930826e-05,4.54754908182295,-82.008392334,42.6506118774,n.a.
"5409",835,best_aic,1.60334084262489,0.151031322312189,0.151031322312189,0.165447028466832,2,0,0.231516405618266,2.81928877798536,0.387370802362613,2.32493094169053,0.00256242752146905,3.03504447101286,0.00436912366190374,3.69280475744663,0.16939299645122,0.00426406766601454,5.18208835664557,0.00159809135311324,0.291752684867343,-81.6271362305,42.95885849,n.a.
"5410",835,best_bic,1.60828293978521,0.13925293717789,0.13925293717789,0.17364630587415,2,0,0.103533205357983,3.71251529016608,0.24017297405873,2.45873699440721,0.00475642835106494,1.87450858329793,0.00704753283960354,2.79154512213769,0.174068501833482,0.0110089588223574,4.53993105168767,0.00536545928666033,0.312779421847344,-81.6271362305,42.95885849,n.a.
"5411",835,best_rmse,1.61068862175804,0.144698071644798,0.144698071644798,0.165059440877276,2,0,0.268510507518126,2.41017902701046,0.381730488024038,2.57403204833459,0.00903878415572327,2.85608892513407,0.0233381558144469,2.73455216885416,0.171427428971281,0.0330397914103891,4.08965217182185,1.18324617345177e-05,0.279926718238455,-81.6271362305,42.95885849,n.a.
"5412",836,best_aic,2.41169917144836,0.172628645981509,0.172628645981509,0.184466001846566,2,0,0.0215764882984429,4.71476912551668,0.0938477453555513,1.17939135675632,0.00106378284560393,0.447856444876255,0.00192481357251365,0.50826168015627,0.180586304280484,0.0039382192306321,5.37593173733416,0.0020466921332227,0.305085374459581,-82.1191101074,42.9058303833,n.a.
"5413",836,best_bic,2.39521771875331,0.177513158935454,0.177513158935454,0.18574393814162,2,0,0.0206601168237978,4.30341039264645,0.0944483795921362,1.6965928775055,0.000817095312464273,1.04225866807637,0.00101688527497921,1.96621468394776,0.182532301516783,0.00524725302930076,6.14811015326759,0.00302673387110852,0.344891759248647,-82.1191101074,42.9058303833,n.a.
"5414",836,best_rmse,2.36976517360422,0.183680958220382,0.183680958220382,0.188077009545008,2,0,0.103973298088737,3.91973384924843,0.336041235585389,2.32156580966894,0.000554069663486089,1.31507866629068,0.000722954175162893,2.49191707120549,0.185661588604247,0.189288484627209,0.337479332357788,0.000678490831766512,10.5293434446436,-82.1191101074,42.9058303833,n.a.
"5415",837,best_aic,1.91194974484743,0.170507875368218,0.170507875368218,0.181408690527722,2,0.2,0.570082004490561,1.36456822173824,0.614510881442193,2.05290447406719,0.0418946627548363,3.3226979956629,0.0603541138599133,2.44909074507169,0.176581545554534,0.407936310463761,0.346130064743452,0.200379718011154,5.86119097350386,-82.2984237671,42.8120307922,n.a.
"5416",837,best_bic,1.9117804890786,0.180737191387937,0.180737191387937,0.181512182644366,2,0.2,0.53965429000225,1.48571075251181,0.613494987605504,2.02365405450027,0.0269764260602912,3.07678623974067,0.0200554641728633,2.43219485704613,0.18549831771163,1.33853340918797,0.186315909532344,0.0324008095786183,5.16890347521896,-82.2984237671,42.8120307922,n.a.
"5417",837,best_rmse,1.89599844913083,0.178993151422843,0.178993151422843,0.180576932272951,2,0.276887462097269,0.488768735849308,1.94554111679537,0.564684472358937,2.42506423688187,0.0258671802794037,3.2573307348202,0.0361466545271737,3.10769250653251,0.175436476479611,1.19728049737292,0.312792525269537,0.127986415452217,5.56958550445179,-82.2984237671,42.8120307922,n.a.
"5418",839,best_bic,2.5820797146719,0.287593482930967,0.287593482930967,0.301059474313758,2,0,1.52483591704727,3.79714114369241,7.29416591812434,2.25301102438921,0.00543225663365109,1.60507454156045,0.0100196900395496,2.57877895181022,0.313555599498138,0.00138500576913499,5.52425430493934,0.000749355737412372,0.1071418223439,-82.6291427612,42.2114982605,n.a.
"5419",843,best_aic,2.17152623804614,0.183435347516334,0.183435347516334,0.172361976335418,2,0,0.165324075829416,2.24107620398631,0.230255598923627,2.10869062843938,0.0132986735586206,2.89363427285131,0.0251570617822215,3.70534593895616,0.165805806698537,0.00590923325917321,3.87007933440854,0.00349732320358827,0.342323539051053,-79.3832473755,43.1334686279,n.a.
"5420",843,best_bic,2.18411782678241,0.174861040814354,0.174861040814354,0.162387729462396,2,0,0.286065559673496,1.94662579987429,0.323149053913049,2.54127268937696,0.0165215469654053,3.02147316289524,0.0234871831295202,2.93491517867606,0.149259165160444,0.499496130130259,0.359251610964503,0.0215857150180894,4.33923166662249,-79.3832473755,43.1334686279,n.a.
"5421",843,best_rmse,2.19673253130939,0.17281408597482,0.17281408597482,0.161991484195443,2,0,0.208231421987528,2.29349623307528,0.260503166042644,2.2037319182955,0.0180510931062535,2.13849777266545,0.0275197860137267,2.4720202945888,0.144542416054217,0.160947049322973,0.327414562484311,2.28265843573752e-05,4.47591923273486,-79.3832473755,43.1334686279,n.a.
"5422",844,best_aic,2.01182758859634,0.276301726610375,0.276301726610375,0.311025390831122,2,0,0.0152483458243579,4.32483008777919,0.0330603490521505,1.91239826876736,0.00165535474676111,0.846940325712153,0.00304812843286464,1.74320589177367,0.308954483696035,0.122440530248203,0.114861903528526,7.64544183321373e-05,4.31020778972322,-79.7738876343,43.2409706116,n.a.
"5423",844,best_bic,2.04637589205544,0.266517196846453,0.266517196846453,0.302872756336145,2,0,1.0195751942976,3.7822668109314,5.06157195760026,2.47509015489817,0.00237575830672278,1.28891210214998,0.00517629459828019,2.06195264068321,0.29938558562727,0.00259311412272012,0.107700683518528,0.0024351894992507,3.07605886397314,-79.7738876343,43.2409706116,n.a.
"5424",844,best_rmse,2.06463245557949,0.268182382697039,0.268182382697039,0.299176305367244,2,0,0.526296947380558,3.54816067675501,2.38146124701347,2.16676341476816,0.0013947496740825,1.7101659201877,0.0027809780091635,2.66812230549978,0.296315453311543,0.00535470932605597,0.114221314706709,0.0035347861203873,5.37551371881055,-79.7738876343,43.2409706116,n.a.
"5425",845,best_aic,2.05140799562759,0.253295891668493,0.253295891668493,0.220995494255096,2,0,0.0642419070724543,4.03543025250358,0.159865053195793,2.43981375857853,0.0103223906763554,1.2682346440387,0.0201584033385998,2.19731539389565,0.235420626960601,0.100592092518767,0.0479463691959807,0.00872702336297273,6.58070301375387,-79.566192627,43.1156387329,n.a.
"5426",845,best_bic,2.10901959659085,0.231174381842646,0.231174381842646,0.201626769531934,2,0,0.0495799621835333,3.34581190266983,0.108059255006842,1.974561416831,0.0108653010702316,1.32648312857199,0.0240134688418238,2.16872265403772,0.210868969219482,0.00189630078384331,3.81483635340356,0.000987859246593972,0.348326101425796,-79.566192627,43.1156387329,n.a.
"5427",845,best_rmse,2.05698594784651,0.239824485885304,0.239824485885304,0.207412785334061,2,0,0.0371588724809304,4.45001446941,0.0608885698232059,1.07246088143655,0.0102635665902442,0.314968461947217,0.0211513382706544,0.0825846025678194,0.229355437136475,0.0302516943820855,5.93589298535008,0.0113244924298077,0.288577876774816,-79.566192627,43.1156387329,n.a.
"5428",848,best_aic,2.05009815936248,0.167317507218245,0.167317507218245,0.147725990343402,2,0,0.0537704987419434,3.8236923466985,0.0912486791979293,3.23696121131914,0.0128874535869708,2.36809973161615,0.0539099998833182,3.07317177760475,0.163367032469865,0.00123107030711038,6.56210238074644,0.00031992876645955,0.0461883386475899,-79.7767791748,43.499168396,n.a.
"5429",848,best_bic,1.99944631334704,0.182912868996574,0.182912868996574,0.160660876214772,2,0,0.0481538755773561,4.98335689388481,0.125812505425308,2.75974915538332,0.00668486444136874,1.06127732862863,0.014974648885895,2.13563272690806,0.182590241589484,0.00261879578638986,6.76418762652695,0.00129148089261188,0.0801286909844127,-79.7767791748,43.499168396,n.a.
"5430",848,best_rmse,2.04270205066664,0.168178839250287,0.168178839250287,0.136801122133063,2,0,0.0420347711537059,4.08948215119851,0.117648361095221,2.51107073225384,0.00506353111225762,1.63974371997977,0.00959010522141513,2.86464796837416,0.128252317044632,0.00765448157097401,4.65660165757021,0.00166410692346299,0.0925624836107452,-79.7767791748,43.499168396,n.a.
"5431",849,best_aic,1.73036752150916,0.101945419054311,0.101945419054311,0.0902381844166119,2,0,0.0443691393251511,6.91314376037579,0.0952615154045231,8.26043040387311,0.00167074327431899,2.99422109077189,0.00238113700532949,4.2632430446334,0.0844683207896774,0.00637215048586117,6.74393698493665,0.00289630742756926,0.115197642206634,-79.8690032959,43.3006401062,n.a.
"5432",849,best_bic,1.75013829418581,0.0932244768704277,0.0932244768704277,0.075889939088831,2,0,0.0570050477143689,4.26039261151316,0.0846387998918771,4.0489239755814,0.0047126860585168,3.64999546920654,0.0165142965625117,4.55442717280697,0.0768139408786556,0.000489715155631906,9.08518880294701,0.000250881815808453,0.133316200276497,-79.8690032959,43.3006401062,n.a.
"5433",849,best_rmse,1.73392936228985,0.0976084632186572,0.0976084632186572,0.0811157620242793,2,0,0.0829687351716715,4.84953373038782,0.143567081633011,4.88497515805792,0.00267269460507713,3.67663929896961,0.00278000407989525,4.26219374780123,0.0762792021324766,9.32403591290117e-05,11.0167373653052,4.61521733564801e-05,0.132748038669714,-79.8690032959,43.3006401062,n.a.
"5434",85,best_aic,1.08959238478882,-0.0149772567555535,-0.0149772567555535,0.101068362020736,2,0.374165738677394,1.38022995456518,2.91185121106946,1.05820210315967,5.37160989320142,0.474529602531055,4.24076938377341,0.462629356266079,3.93192805773068,0.0186581854366561,0.65099686695627,0.174699939474676,0.531487986997049,8.81132167753121,-99.22088623,55.49662018,n.a.
"5435",85,best_bic,1.1379932708289,-0.103034260936535,-0.103034260936535,0.0453330495248003,2,0.476095228569523,1.5378069929364,3.03413256647481,3.29917366038791,5.54712875376922,0.274114802196498,2.80059797466649,0.155173876005604,3.47609796469643,0.0215492485948081,2.23252665645014,24.9620508910803,0.0689481420405916,0.571155555111609,-99.22088623,55.49662018,n.a.
"5436",85,best_rmse,1.16073925983036,-0.0983283396400732,-0.0983283396400732,0.0131238961977485,2,0.435889894354067,1.87315590559855,1.68801175811796,2.12516489377487,3.55255440902854,0.309605711052795,4.48626686248152,0.272953814279069,3.92453116614852,0.0131489278823661,2.82419237161505,0.131202876165427,0.446873086392734,6.3880930217409,-99.22088623,55.49662018,n.a.
"5437",850,best_aic,1.01540011217075,0.0232367003010737,0.0232367003010737,0.0649130343371486,2,0,0.258284294748495,6.60811992288849,0.321719245425319,16.1453104906448,0.00807595974639295,6.9240718372771,0.0173096415206071,4.47581075052983,0.0698047730697685,0.0112140637261064,39.634808359482,0.00563050289343006,0.561346239122196,-79.9881134033,43.3888587952,n.a.
"5438",850,best_bic,1.00674440528523,0.0324692817409161,0.0324692817409161,0.0872280758234787,2,0,0.31360797113393,3.18616723799117,0.383206912343627,7.76849365610362,0.0116586132650378,11.7431370491919,0.0139525510659205,12.787561786136,0.110940210493851,0.531731189474896,0.199563016532323,0.00225870328743306,5.80719181179805,-79.9881134033,43.3888587952,n.a.
"5439",850,best_rmse,1.00233665769716,0.0412226233238949,0.0412226233238949,0.0832015233436407,2,0,0.392192529213528,5.56459954289467,0.359561811562393,14.4937240314169,0.0249511603645968,10.2370879170824,0.0732464056975866,11.6580985157478,0.104241589663156,0.300464486068966,0.190750079937531,0.000865359029669747,6.17946092264172,-79.9881134033,43.3888587952,n.a.
"5440",851,best_aic,1.22663429115868,0.111359616472372,0.111359616472372,0.192233434001312,2,0,0.388303648407062,1.8377615501378,0.370208980126272,3.53113199822077,0.00364949013224305,13.9851739705352,0.00596698094611984,18.3426747274938,0.197974293931202,0.042938812491976,0.0882661752406163,0.0107557315404576,4.65454086015508,-80.0528106689,43.2829208374,n.a.
"5441",851,best_bic,1.20877935586912,0.134890851457903,0.134890851457903,0.200315146589597,2,0,0.406656675461799,3.62815953845501,0.408807196205538,6.47719249360259,0.00217643334014434,15.285420647119,0.00447797467535764,14.709218341143,0.203202955713681,2.04506496326584e-05,5.16260015356448,9.69596653924204e-06,0.269345204847042,-80.0528106689,43.2829208374,n.a.
"5442",851,best_rmse,1.21770772911785,0.0997149481452309,0.0997149481452309,0.181614359247978,2,0,0.224193954356562,4.30454408981618,0.289806101402195,9.4020387892795,0.00313774437073096,11.8665788617216,0.00406288667582728,13.1366271967672,0.176868499641522,0.00735264597941056,7.89270692018138,0.00409684675176623,0.426586706831932,-80.0528106689,43.2829208374,n.a.
"5443",853,best_aic,1.55375412369251,0.0860737030350677,0.0860737030350677,0.073824169421756,2,0,0.0347424098419075,3.95579654399739,0.0624463650654604,3.46010262151328,0.00201953638780527,2.44305792344681,0.00451228695995606,3.4587889200964,0.0631276386865157,0.228492718601624,0.132501414873573,0.00151194268269964,4.39423770415765,-79.5844192505,43.7900810242,n.a.
"5444",853,best_bic,1.62841015237958,0.0876674663154915,0.0876674663154915,0.0726962534784588,2,0,0.0693564896935204,3.51775142587962,0.113644682966968,3.75528546859978,0.00442601402796825,2.95532240231106,0.00914143797015729,5.79835554922352,0.0696288845865137,0.0295558326270548,6.81834644290689,0.00835961285544145,0.106375237457516,-79.5844192505,43.7900810242,n.a.
"5445",853,best_rmse,1.58446279398222,0.0877194846762875,0.0877194846762875,0.0712166293274089,2,0,0.0435869470537334,4.89612984474636,0.0834237312678589,3.79644589014167,0.00693607687992491,1.60746215406362,0.0114216808407998,3.98901468857569,0.0684414369046551,0.0183670907720989,4.01109562900285,0.0132681246361038,0.165332882219429,-79.5844192505,43.7900810242,n.a.
"5446",854,best_aic,1.53918083811764,0.260509852257461,0.260509852257461,0.360532640230499,2,0,0.159862671995507,5.36174803094354,0.151772983745661,2.97675965793681,0.0401727807001014,0.97157752362752,0.0581662702615543,2.2527914722802,0.358853541725606,0.293637372950655,3.39094735046187,0.154518053816159,0.392987579446886,-79.1914672852,43.7781906128,n.a.
"5447",854,best_bic,1.54060226473626,0.262481634490209,0.262481634490209,0.356817632399898,2,0,0.165449026895656,5.80817252099354,0.128913612241187,3.85936945482287,0.0470579479146503,1.16125803502581,0.0659041578184323,2.35421508407498,0.352534887748789,0.215108940886638,0.284942697307806,0.00200149080582851,5.9630634925482,-79.1914672852,43.7781906128,n.a.
"5448",854,best_rmse,1.53453876678037,0.267483341046737,0.267483341046737,0.362450590428086,2,0,0.144966145357135,4.85635217942381,0.141094061910752,3.1682742291288,0.0458147107255334,2.11959039405068,0.0642764413451159,4.00645066640406,0.354290219444049,0.146007237381557,0.0842060640758019,0.000920529813675321,12.1672627493294,-79.1914672852,43.7781906128,n.a.
"5449",855,best_aic,1.50594009589489,0.173908967731233,0.173908967731233,0.210934061670453,2,0,0.0717830959583329,3.96768747494148,0.141399602161944,3.96356808355095,0.017542108272836,1.80357162654843,0.0525737769328283,2.72648229320171,0.205835847519238,2.97068647757946e-07,4.51461017811616,3.47157143828562e-08,0.0641473341902775,-78.9603271484,43.8754997253,n.a.
"5450",855,best_bic,1.50043232050965,0.167798935351264,0.167798935351264,0.206142002321205,2,0,0.0759211327267904,3.40600325642755,0.113704226812573,2.7513920831461,0.00880706558327019,1.95686102809539,0.014750205764272,2.81647460542999,0.207137761770963,0.0185424830042393,0.106862110734662,0.000851070540989032,3.09806764150572,-78.9603271484,43.8754997253,n.a.
"5451",855,best_rmse,1.51506787425621,0.173080438362188,0.173080438362188,0.211010588241427,2,0,0.0521404094368481,3.76625728510866,0.108118618515055,3.00669031456798,0.0357514361493632,2.32663288015132,0.0903726062694027,3.27644104710808,0.210245158150258,0.00981948460690229,5.06037335065766,0.00481478086167423,0.0652554931963986,-78.9603271484,43.8754997253,n.a.
"5452",856,best_aic,1.25267427332507,0.0859471552755477,0.0859471552755477,0.149498777036495,2,0,0.0753653772358776,2.96765843113777,0.108173144975533,5.42277469823235,0.0184176083466502,4.85981287416855,0.0360088255645915,4.47969255141805,0.156523992209508,0.0173423718248677,0.194927136993182,0.000112616730064745,11.3714670540866,-79.0592803955,43.8912811279,n.a.
"5453",856,best_bic,1.25041155094069,0.0731865086751089,0.0731865086751089,0.14542014270055,2,0,0.0555024285408607,4.32318189684918,0.0843486041992212,3.71969111990721,0.00782210455549058,1.96326426085,0.0266733994739421,2.88699782875867,0.144303815757346,0.000124850602509264,7.78245254468944,6.18131735070151e-05,0.0965538737577237,-79.0592803955,43.8912811279,n.a.
"5454",856,best_rmse,1.31398732107566,0.0796017355491407,0.0796017355491407,0.10538972640702,2,0,0.0738277150197687,4.50894460438257,0.137723254683342,3.7028366095006,0.00942420807932829,2.11754728845355,0.0210915953860475,3.61000092724459,0.0935961005511998,0.0638560732556622,0.128991978160574,0.000152972956800574,5.79648263827633,-79.0592803955,43.8912811279,n.a.
"5455",857,best_aic,1.48633903389037,-0.0496017156184367,-0.0496017156184367,-0.0101030168929757,2,0,0.202165171925734,3.9764664157751,0.229135043241297,4.21122667579482,0.0764199849648809,1.76439327879003,0.0752183312036984,3.80608519855117,-0.0238431588177161,0.461592722687939,5.41830970010995,0,0.106871586555461,-79.7175292969,43.8880004883,n.a.
"5456",857,best_bic,1.48796058898546,-0.0509296449874105,-0.0509296449874105,-0.0109361447184562,2,0,0.173518436371451,4.10189271972249,0.0980025939673924,3.38618377794159,0.0874467383884844,1.2444578762094,0.0711794294913396,1.89170331477493,-0.0185062920874992,0.160593754867212,4.16102876243132,0.11315446170904,0.0964998209963385,-79.7175292969,43.8880004883,n.a.
"5457",857,best_rmse,1.46207697761504,-0.043387837579397,-0.043387837579397,-0.0193758811304105,2,0,0.3093483076408,5.58254012083163,0.789968718380593,7.57536916743844,0.0531364348496487,3.13241738917183,0.0585945938276769,10.2927913807498,-0.0297480223825211,0.159737563981915,3.05040715227812,0.00113687106471151,0.12647919548728,-79.7175292969,43.8880004883,n.a.
"5458",858,best_aic,1.10282273068082,-0.0131304476365308,-0.0131304476365308,0.13054048458482,2,0,0.117263864105278,2.4204575623867,0.201480937236502,4.80936010256903,0.024382052575021,8.98205916213277,0.057175082259647,7.26739464886555,0.144028693757757,0.078254259773952,0.146194651783743,0.0244865458750736,13.6794764940399,-79.6275787354,43.8113098145,n.a.
"5459",858,best_bic,1.06964823463038,-0.0288812177550725,-0.0288812177550725,0.141375617102392,2,0,0.0892841124320229,4.92701927360543,0.138990877587131,6.4663708084091,0.0144397296672284,6.55562798360249,0.0231978089395564,7.06430081350536,0.153179215006573,0.0072856506791024,4.94401978376927,0.00271870317648078,0.142398620031135,-79.6275787354,43.8113098145,n.a.
"5460",858,best_rmse,1.09474136821488,-0.0193726032407269,-0.0193726032407269,0.135641139968809,2,0,0.0915175308786524,7.14190739753809,0.195337262825228,8.6715288299937,0.00680334351778196,5.29432990210997,0.0142706820272123,6.91866047928327,0.130637551812233,0.0120527500159352,0.165627356489353,1.9494675913561e-05,7.79913698894442,-79.6275787354,43.8113098145,n.a.
"5461",859,best_aic,1.58987961143387,0.211394591889558,0.211394591889558,0.260990736610575,2,0,0.0267995787735193,4.68190026918866,0.0610355301966463,3.03361634680234,0.00335030334693752,1.36064602422887,0.00424902920100411,2.35293405535942,0.262364028552554,0.00455261826063206,7.6189198439735,0.0042959461105062,0.0844548478186431,-79.2162780762,43.9078903198,n.a.
"5462",859,best_bic,1.56351661394511,0.209570179573033,0.209570179573033,0.256892269994991,2,0,0.00939624533401822,5.98697657805525,0.0170367591656842,2.52587871730154,0.00342163568856533,0.91395569866148,0.00630188545333318,2.39463760860717,0.258627611389704,0.00680516479652404,7.61959299120072,0.00460024169157264,0.0969664110121099,-79.2162780762,43.9078903198,n.a.
"5463",859,best_rmse,1.6085394121133,0.210343295430375,0.210343295430375,0.25656741186708,2,0,0.0573220848213632,5.12856373355739,0.145970125135948,3.53271809610697,0.00442090341305252,2.93609469691324,0.00673732619543837,9.33929088642564,0.255000198486456,0.0529743409300777,5.30503293901264,0.0333418136307642,0.126091672557902,-79.2162780762,43.9078903198,n.a.
"5464",86,best_aic,0.553279915989077,-0.645981130664095,-0.645981130664095,0.29976161304732,2,0.2,0.804618473619605,4.22645640150973,1.24470253217806,7.82696048864634,0.0754093427676656,7.53897131902664,0.306407296147604,7.19149537426599,0.325044835542503,0.0117774506301039,11.6036263846105,0.00540541323948653,0.347632166964351,-114.7562103,55.30487061,n.a.
"5465",86,best_bic,0.525694101553113,-0.479692097941462,-0.479692097941462,0.342805803518441,2,0.374165738677394,1.51585592425213,3.44374428300776,3.96468329696144,5.47484991754485,0.034982846707351,6.65265203609551,0.0626080905408567,6.61314413020135,0.392054577879721,0.227121508901059,5.30204686809515,0.0252475315094087,0.263949428637175,-114.7562103,55.30487061,n.a.
"5466",86,best_rmse,0.563264586517228,-0.579944993212796,-0.579944993212796,0.262611390450863,2,0.374165738677394,1.26531472840024,5.16956887245863,3.02783473019368,7.62377819632043,0.019633139664498,5.11680090207154,0.0410841390366057,6.83301370962732,0.268743917230425,0.0829694430169584,14.0598660786057,0.0727413378082131,0.67185107082454,-114.7562103,55.30487061,n.a.
"5467",865,best_aic,1.20563252511952,0.0516293814360645,0.0516293814360645,0.223624664049677,2,0,0.0507715304913961,2.05471730122624,0.0694389171765761,2.33360497456744,0.00866934426938959,3.87838578880281,0.0236082663047844,4.17730322449859,0.216693954401504,0.00219994653329762,0.0581539327980971,0.00215692417312833,7.41016914672295,-79.1795272827,43.9157485962,n.a.
"5468",865,best_bic,1.18594608569111,0.0580580681342568,0.0580580681342568,0.231421651775398,2,0,0.0603348029943054,2.87799706188443,0.0815704464783693,3.10400457118597,0.00509209167359307,6.03336012378439,0.01225083003034,7.67775913067683,0.24397727951614,0.000112926865961633,4.31323822901679,3.69016219955069e-05,0.0666800223756542,-79.1795272827,43.9157485962,n.a.
"5469",865,best_rmse,1.16709468575683,0.0694855671742549,0.0694855671742549,0.243477867035676,2,0,0.0727976229386838,4.02373208710147,0.166971227402805,4.18765236010168,0.00342222155852835,3.8212269776526,0.0117258734982124,4.86339104110669,0.244117824433498,0.00177696245327891,6.61684107059298,0.000707508726422717,0.0694961292348943,-79.1795272827,43.9157485962,n.a.
"5470",866,best_aic,0.869457799645562,-0.0180073416127915,-0.0180073416127915,0.235596263162674,2,0,0.0890156504438195,6.69103174713769,0.102538988742758,7.33077956533148,0.00986964022282124,5.09014784609915,0.0109986568971487,7.27650731780983,0.240444277260393,0.161856135066336,0.106803234675477,0.0106407767150205,9.42112424695767,-79.8229980469,43.9285011292,n.a.
"5471",866,best_bic,0.865302389979425,-0.0112844233351194,-0.0112844233351194,0.225796056328691,2,0,0.164856310898411,6.16864363031653,0.313251415327144,8.31634617174814,0.0344955308098525,5.34148987200001,0.0791390640883972,6.62573506246163,0.232552375830509,0.108022656738081,8.15425421447972,0.0112306075215434,0.245346654966267,-79.8229980469,43.9285011292,n.a.
"5472",866,best_rmse,0.858920847827463,-0.00444777541498827,-0.00444777541498827,0.233496247615429,2,0,0.0836036213073919,6.89284619118323,0.101979074152279,6.93214043447698,0.00929083793810096,5.42505408920204,0.0139102091122742,7.77619066463205,0.230031264158868,0.232028754356809,17.573776977336,3.86413855915817e-05,0.0789858348948618,-79.8229980469,43.9285011292,n.a.
"5473",867,best_aic,1.17023477747636,0.210274485023248,0.210274485023248,0.277158213264486,2,0,0.0526301674712622,4.38637095740325,0.125320688334422,3.32591695525109,0.00359801631004912,2.72869885779127,0.0041185579621317,4.95409566158465,0.267047817073817,0.00982204511855496,9.93500878266305,0.00508182994289705,0.0977911938852713,-79.0561065674,43.8488883972,n.a.
"5474",867,best_bic,1.12935415076415,0.232318091324947,0.232318091324947,0.308957555139897,2,0,0.0584148816556957,3.37556747975363,0.0948469476303268,3.15097302152253,0.00720807549914195,3.03296820634619,0.0272422051864403,4.29885542213573,0.305733893196666,0.00354247493818808,4.7665179418624,0.00132398631802059,0.112665896756974,-79.0561065674,43.8488883972,n.a.
"5475",867,best_rmse,1.11691820769905,0.25709426507222,0.25709426507222,0.315081863093835,2,0,0.0224851236811298,6.12933127415896,0.0487053524653461,4.90523220584463,0.00419413335682348,1.57803509890966,0.00497070185866528,3.43002265305383,0.301699751738889,0.001519972468373,9.32097689136384,0.000953381552223451,0.0987821989586407,-79.0561065674,43.8488883972,n.a.
"5476",869,best_aic,1.2223801502252,0.0723622770707767,0.0723622770707767,0.152703325869429,2,0,0.103241555758769,2.69583909657359,0.115690366581068,3.59471610609255,0.0160604499454479,4.75403693353701,0.0360574916658151,4.69288066892676,0.150266192656778,0.0707784692757549,0.100710091573532,0.00379993282645355,7.37647791995164,-78.702003479,43.9214706421,n.a.
"5477",869,best_bic,1.16523128667647,0.0702900492120076,0.0702900492120076,0.186714054130699,2,0,0.052052042904817,3.81900179183377,0.0778088505869872,3.14754998610545,0.0185134623143232,2.48309422685568,0.048237591182848,3.61720675213165,0.166751442454232,0.0114526424234024,4.52010719248208,0.0104004721156744,0.202964033011714,-78.702003479,43.9214706421,n.a.
"5478",869,best_rmse,1.2286119872179,0.0774037507948583,0.0774037507948583,0.164829365804346,2,0,0.0428340314026571,5.15302625364038,0.0772603661314109,4.35889234903809,0.00608606683079385,2.63975388335995,0.0146824369613511,4.41838851452286,0.151080120354932,0.0268559324913309,6.92496279212284,0.00868055076648016,0.0872936015892855,-78.702003479,43.9214706421,n.a.
"5479",871,best_aic,1.34685217260142,0.0600514496753547,0.0600514496753547,0.096771243499138,2,0,0.0683544557609527,3.49088291400562,0.100790512630497,3.26870804258414,0.00284408365396226,3.38869313669327,0.0040517391508465,4.79898413644119,0.100134351901079,0.00793619929044175,3.99852759751041,0.00155795671202482,0.0966920427737958,-78.8915328979,43.9303092957,n.a.
"5480",871,best_bic,1.37177744835039,0.0747543287637533,0.0747543287637533,0.091184224814172,2,0,0.0462452403999507,4.98574313641238,0.108338120180944,3.29490856933954,0.00370707804985702,2.97185841493684,0.00822992527750668,8.23728058384295,0.0650976697947029,0.00194786337828691,1.73495888534524,0.000939972471619713,0.112478471526784,-78.8915328979,43.9303092957,n.a.
"5481",871,best_rmse,1.2833343159817,0.0505556638711736,0.0505556638711736,0.127479621838725,2,0,0.0560927216405093,4.00277065804988,0.0926601746215524,3.86775306168745,0.00523568280989914,3.37161171232982,0.0150828630098277,4.61497572564689,0.115192874056638,0.011749327571299,10.5572454646238,1.72456325865561e-07,0.255846441995308,-78.8915328979,43.9303092957,n.a.
"5482",872,best_aic,1.26208288004951,0.0362781636349672,0.0362781636349672,0.121564644102772,2,0,0.0352671445072933,4.04956573632864,0.0582113336778039,4.01456179541557,0.00359719824816908,3.65268461105857,0.00587494585486847,5.68008571331968,0.115907646370147,0.100000000000095,0.0666868417701325,0.00239077494086437,12.5147380524898,-78.618812561,43.9302215576,n.a.
"5483",872,best_bic,1.24865991364399,0.0319762196151795,0.0319762196151795,0.130951510574088,2,0,0.0389203656491156,4.11503031966078,0.0808722523344767,3.89057462876354,0.00329764255111902,2.90397269626377,0.00488761741034568,4.47074198272364,0.114477496710246,0.00402609172436465,4.08814816802512,0.00200068408401155,0.0821916401340869,-78.618812561,43.9302215576,n.a.
"5484",872,best_rmse,1.27096414502217,0.0422499697355677,0.0422499697355677,0.12801859477443,2,0,0.0484586937942366,3.64359045176037,0.088587898240789,4.66380870918372,0.00147479898095756,4.06628167509794,0.00210041496110626,4.80211786918261,0.113082706118914,9.6430746739155e-08,0.029249107246069,3.19847124166533e-08,9.4618194872346,-78.618812561,43.9302215576,n.a.
