gridcode,country,longitude,latitude,station_name,station_id,area_km2
347,CA,-63.5979995728,45.4382209778,GREAT VILLAGE RIVER NEAR SCRABBLE HILL,01DJ005,93.6838346357904
349,CA,-62.7801895142,45.4973907471,MIDDLE RIVER OF PICTOU AT ROCKLIN,01DP004,93.1348990384839
350,CA,-61.9036407471,45.5597190857,SOUTH RIVER AT ST. ANDREWS,01DR001,181.156242022925
352,CA,-72.6222229004,45.4158287048,YAMASKA NORD (RIVIERE) A VAL-SHEFFORD,02OG007,135.385621570542
353,CA,-78.9893875122,45.3119697571,OXTONGUE RIVER NEAR DWIGHT,02EB014,563.319050960597
354,CA,-65.8492202759,45.3065795898,BLACK RIVER AT GARNET SETTLEMENT,01BV004,40.1255531588138
355,CA,-73.19,45.49,HURONS (RIVIERE DES) EN AVAL DU RUISSEAU SAINT-LOUIS-2,02OJ024,298.24218298324
357,CA,-74.6438293457,45.3270797729,RIVIERE DELISLE NEAR ALEXANDRIA,02MC028,83.7630393197414
358,CA,-71.3866729736,45.5805587769,"SAUMON (RIVIERE AU) A 1,9 KM EN AMONT DE LA MOFFAT",02OE032,743.00950961837
359,CA,-76.1986694336,45.4175796509,CARP RIVER NEAR KINBURN,02KF011,261.060503394992
360,CA,-71.6552810669,45.4672203064,EATON (RIVIERE) PRES DE LA RIVIERE SAINT-FRANCOIS-3,02OE027,646.78154238142
361,CA,-74.4938278198,45.2733612061,RIVIERE BEAUDETTE NEAR GLEN NEVIS,02MC026,134.565513166888
362,CA,-66.4682769775,45.1697807312,LEPREAU RIVER AT LEPREAU,01AQ001,237.331058906001
363,CA,-61.97991943,45.17438889,ST. MARYS RIVER AT STILLWATER,01EO001,1346.37522577533
365,CA,-75.104637146,45.191608429,PAYNE RIVER NEAR BERWICK,02LB022,142.937748369869
368,CA,-77.846031189,45.0521392822,YORK RIVER NEAR BANCROFT,02KD002,836.144867915237
369,CA,-81.3363571167,45.0369682312,STOKES RIVER NEAR FERNDALE,02FA002,49.7445342329059
370,CA,-75.4127197266,45.2283287048,SOUTH CASTOR RIVER AT KENMORE,02LB020,188.901271611127
372,CA,-73.37,45.39,L'ACADIE (RIVIERE) PRES DE L'AUTOROUTE NO. 10,02OJ026,341.924971073272
373,CA,-75.7906112671,45.249420166,JOCK RIVER NEAR RICHMOND,02LA007,547.677285513627
374,CA,-76.9663314819,44.9684410095,BUCKSHOT CREEK NEAR PLEVNA,02KF017,146.657971486507
375,CA,-72.9944381714,45.1225013733,"BROCHETS (RIVIERE AUX) A 0,7 KM EN AVAL DU RUISSEAU GROAT",02OH008,394.242771239483
376,CA,-73.8450012207,45.1749992371,"ANGLAIS (RIVIERE DES) A 1,1 KM EN AVAL DU PONT-ROUTE A TRES-SAINT-SACREMENT",02OA057,677.128963607601
378,CA,-63.6638908386,44.851108551,BEAVERBANK RIVER NEAR KINSAC,01DG003,91.7564858701389
379,CA,-63.6604385376,44.7315292358,SACKVILLE RIVER AT BEDFORD,01EJ001,134.984173255429
381,CA,-75.544418335,44.842250824,SOUTH NATION RIVER AT SPENCERVILLE,02LB007,223.817281114798
382,CA,-79.778968811,44.72605896,HOGG CREEK NEAR VICTORIA HARBOUR,02ED017,59.3448162458201
383,CA,-75.6917800903,44.5856895447,BUELLS CREEK AT BROCKVILLE,02MB010,54.2027515084407
384,CA,-79.5782775879,44.7676696777,NORTH RIVER AT THE FALLS,02ED024,246.89315114659
385,CA,-79.2816085815,44.7136688232,BLACK RIVER NEAR WASHAGO,02EC002,1432.31634648733
386,CA,-77.3281326294,44.5495681763,SKOOTAMATTA RIVER NEAR ACTINOLITE,02HL004,682.985903631723
387,CA,-79.9037475586,44.6497802734,WYE RIVER NEAR WYEVALE,02ED013,129.073731023269
388,CA,-77.3696517944,44.5396003723,BLACK RIVER NEAR ACTINOLITE,02HL003,421.629666757352
389,CA,-79.6437530518,44.7071914673,COLDWATER RIVER AT COLDWATER,02ED007,173.618321941904
390,CA,-75.8052825928,44.5250015259,LYN CREEK NEAR LYN,02MB006,105.545149803132
392,CA,-77.6183624268,44.4997291565,MOIRA RIVER NEAR DELORO,02HL005,298.586930447777
393,CA,-65.0477828979,44.4618301392,MOOSE PIT BROOK AT TUPPER LAKE,01EE005,16.3708602995328
395,CA,-64.59118652,44.4474411,LAHAVE RIVER AT WEST NORTHFIELD,01EF001,1247.38730130844
397,CA,-80.6484985352,44.5701713562,BIGHEAD RIVER NEAR MEAFORD,02FB010,302.928704284573
398,CA,-80.93019104,44.5222511292,SYDENHAM RIVER NEAR OWEN SOUND,02FB007,178.204627094363
399,CA,-65.20507813,44.33314133,MERSEY RIVER BELOW GEORGE LAKE,01ED005,721.222584428527
400,CA,-77.4773101807,44.3383407593,RAWDON CREEK NEAR WEST HUNTINGDON,02HK008,90.6159261669496
401,CA,-78.8416137695,44.2896385193,MARIPOSA BROOK NEAR LITTLE BRITAIN,02HG001,183.478708958053
403,CA,-76.6125564575,44.2565612793,COLLINS CREEK NEAR KINGSTON,02HM005,163.834977961965
404,CA,-76.8492202759,44.2394294739,WILTON CREEK NEAR NAPANEE,02HM004,107.492545301464
405,CA,-78.3213882446,44.3027801514,JACKSON CREEK AT PETERBOROUGH,02HJ001,114.661644183962
406,CA,-80.0720291138,44.3073616028,MAD RIVER AT AVENING,02ED015,243.40787979477
407,CA,-80.362701416,44.1400299072,GRAND RIVER NEAR DUNDALK,02GA041,69.4704353788778
408,CA,-79.9599990845,44.2000312805,PINE RIVER NEAR EVERETT,02ED014,191.469691217736
409,CA,-79.0708312988,44.3970794678,BEAVER RIVER NEAR BEAVERTON,02EC011,297.188749142957
410,CA,-80.7419433594,44.0904693604,BEATTY SAUGEEN RIVER NEAR HOLSTEIN,02FC017,51.6253290349248
411,CA,-79.8966369629,44.1525001526,BOYNE RIVER AT EARL ROWE PARK,02ED102,218.569543407969
412,CA,-77.7870330811,44.1347503662,COLD CREEK AT ORLAND,02HK007,161.141173881892
413,CA,-81.7257766724,44.094669342,PINE RIVER AT LURGAN,02FD001,154.428802395292
414,CA,-79.4895629883,44.0949211121,HOLLAND RIVER EAST BRANCH AT HOLLAND LANDING,02EC009,173.879863698272
415,CA,-78.3281936646,43.990940094,GANARASKA RIVER ABOVE DALE,02HD012,239.690963895573
416,CA,-79.6856384277,44.0121383667,SCHOMBERG RIVER NEAR SCHOMBERG,02EC010,44.5012974153435
417,CA,-79.9698867798,44.0247497559,NOTTAWASAGA RIVER AT HOCKLEY,02ED026,176.53280987391
418,CA,-78.618812561,43.9302215576,WILMOT CREEK NEAR NEWCASTLE,02HD009,81.4568562018204
419,CA,-78.8915328979,43.9303092957,OSHAWA CREEK AT OSHAWA,02HD008,92.0833244427155
420,CA,-78.702003479,43.9214706421,BOWMANVILLE CREEK AT BOWMANVILLE,02HD006,79.8239806665006
421,CA,-81.0192489624,44.1133918762,CARRICK CREEK NEAR CARLSRUHE,02FC011,158.578072143092
422,CA,-79.1795272827,43.9157485962,WEST DUFFINS CREEK ABOVE GREEN RIVER,02HC038,60.223629141455
424,CA,-79.2162780762,43.9078903198,LITTLE ROUGE CREEK NEAR LOCUST HILL,02HC028,85.1890714136713
425,CA,-79.61277771,43.9027786255,EAST HUMBER RIVER AT KING CREEK,02HC032,95.2895096791172
426,CA,-79.0592803955,43.8912811279,DUFFINS CREEK ABOVE PICKERING,02HC019,87.6625032409821
427,CA,-78.8249435425,43.8888587952,HARMONY CREEK AT OSHAWA,02HD013,44.3073234136372
428,CA,-78.9603271484,43.8754997253,LYNDE CREEK NEAR WHITBY,02HC018,100.497911745611
429,CA,-79.8229980469,43.9285011292,HUMBER RIVER NEAR PALGRAVE,02HC047,159.376904276337
430,CA,-80.8926086426,43.9038085938,MAITLAND RIVER NEAR HARRISTON,02FE011,114.933896186155
431,CA,-65.37,43.84,ROSEWAY RIVER AT LOWER OHIO,01EC001,497.758504439427
434,CA,-79.6789398193,43.7583618164,WEST HUMBER RIVER AT HIGHWAY NO. 7,02HC031,150.433966928223
435,CA,-79.1914672852,43.7781906128,HIGHLAND CREEK NEAR WEST HILL,02HC013,88.6650100934089
436,CA,-81.4631881714,43.7603302002,BLYTH BROOK BELOW BLYTH,02FE014,77.7379599347562
437,CA,-79.5196914673,43.6473617554,MIMICO CREEK AT ISLINGTON,02HC033,64.4849562087364
438,CA,-79.5563278198,43.6017494202,ETOBICOKE CREEK BELOW QUEEN ELIZABETH HIGHWAY,02HC030,186.529870940017
440,CA,-79.7767791748,43.499168396,EAST SIXTEEN MILE CREEK NEAR OMAGH,02HB004,189.128316510975
441,CA,-80.83,43.48,NITH RIVER ABOVE NITHBURG,02GA038,307.424721260576
442,CA,-81.59,43.55,BAYFIELD RIVER NEAR VARNA,02FF007,463.436429692902
444,CA,-79.8690032959,43.3006401062,GRINDSTONE CREEK NEAR ALDERSHOT,02HB012,73.4472863278277
446,CA,-80.6918563843,43.2153091431,THAMES RIVER AT INNERKIP,02GD021,143.052671370684
447,CA,-81.2368087769,43.2204704285,FISH CREEK NEAR PROSPECT HILL,02GD010,148.987964103255
449,CA,-79.7738876343,43.2409706116,REDHILL CREEK AT HAMILTON,02HA014,58.7366440255392
450,CA,-81.6315078735,43.1641311646,PARKHILL CREEK ABOVE PARKHILL RESERVOIR,02FF008,111.843725544085
451,CA,-79.566192627,43.1156387329,TWENTY MILE CREEK ABOVE SMITHVILLE,02HA020,162.671134475772
452,CA,-81.7318267822,43.1607513428,SOUTH PARKHILL CREEK NEAR PARKHILL,02FF004,43.1436440773115
458,CA,-81.6271362305,42.95885849,SYDENHAM RIVER AT STRATHROY,02GG005,177.919898412709
459,CA,-82.1191101074,42.9058303833,BEAR CREEK NEAR PETROLIA,02GG006,253.956008732172
460,CA,-81.35131073,42.9341087341,DINGMAN CREEK BELOW LAMBETH,02GE005,147.482010132903
461,CA,-80.72,42.86,BIG OTTER CREEK AT TILLSONBURG,02GC010,318.441014849251
462,CA,-81.1347198486,42.8351898193,KETTLE CREEK ABOVE ST. THOMAS,02GC029,134.570376633115
463,CA,-81.8517227173,42.8308105469,SYDENHAM RIVER NEAR ALVINSTON,02GG002,523.473418556084
464,CA,-81.2675018311,42.7873916626,DODD CREEK BELOW PAYNES MILLS,02GC031,85.5676656669899
465,CA,-80.982673645,42.7737503052,CATFISH CREEK AT AYLMER,02GC030,126.49324228038
466,CA,-80.5484390259,42.6533584595,VENISON CREEK NEAR WALSINGHAM,02GC021,82.3977599479435
467,CA,-82.0950622559,42.3834991455,MCGREGOR CREEK NEAR CHATHAM,02GE007,201.338962491055
468,CA,-82.9284973145,42.3098602295,LITTLE RIVER AT WINDSOR,02GH011,68.0944584055355
469,CA,-82.6291427612,42.2114982605,RUSCOM RIVER NEAR RUSCOM STATION,02GH002,110.821000514615
470,CA,-83.0188903809,42.1589698792,CANARD RIVER NEAR LUKERVILLE,02GH003,194.050853745258
471,CA,-133.493103027,68.7361907959,TRAIL VALLEY CREEK NEAR INUVIK,10ND002,62.057376809312
472,CA,-133.591995239,68.86743927,HANS CREEK ABOVE ESKIMO LAKES,10ND004,292.049707375139
473,CA,-133.492324829,68.0872802734,CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY),10LC007,613.196829504717
474,CA,-139.696395874,67.634437561,OLD CROW RIVER NEAR THE MOUTH,09FC001,12661.3638635071
475,CA,-133.862640381,67.7535629272,RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY),10LC003,991.024829786269
477,CA,-111.90222168,67.6350021362,TREE RIVER NEAR THE MOUTH,10QA001,5721.89519228873
478,CA,-136.709213257,66.4434661865,EAGLE RIVER AT DEMPSTER HIGHWAY BRIDGE,09FB002,1714.99586322718
479,CA,-113.991386414,66.2536087036,FAIRY LAKE RIVER NEAR OUTLET OF NAPAKTULIK LAKE,10PC005,6352.83348850005
481,CA,-126.877471924,65.3238601685,BOSWORTH CREEK NEAR NORMAN WELLS,10KA007,103.885288185612
482,CA,-138.27583313,64.9013900757,BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP,10MA003,1171.81368286776
484,CA,-106.085830688,65.1872177124,BACK RIVER BELOW BEECHY LAKE,10RA001,18933.3853759804
485,CA,-133.089645386,66.787437439,ARCTIC RED RIVER NEAR THE MOUTH,10LA002,18696.7106307609
486,CA,-127.683357239,65.2953262329,CARCAJOU RIVER BELOW IMPERIAL RIVER,10KB001,7394.91369488251
487,CA,-136.03805542,65.8925018311,PEEL RIVER ABOVE CANYON CREEK,10MA001,23499.1171498284
488,CA,-114.007781982,65.4158325195,COPPERMINE RIVER AT OUTLET OF POINT LAKE,10PB001,20240.671051696
489,CA,-138.596282959,64.0019683838,NORTH KLONDIKE RIVER NEAR THE MOUTH,09EA004,1086.25727302356
490,CA,-134.139175415,64.0149993896,BEAVER RIVER BELOW MATSON CREEK,09DB001,4749.48547572363
491,CA,-115.433311462,63.9741096497,SNARE RIVER BELOW GHOST RIVER,07SA002,10192.4700655167
492,CA,-104.490562439,65.010559082,BAILLIE RIVER NEAR THE MOUTH,10RA002,14451.4278545233
493,CA,-139.407775879,64.0427780151,KLONDIKE RIVER ABOVE BONANZA CREEK,09EA003,6992.29095763695
494,CA,-117.758056641,65.5983276367,CAMSELL RIVER AT OUTLET OF CLUT LAKE,10JA002,32216.9361228656
495,CA,-137.269439697,63.6111106873,MCQUESTEN RIVER NEAR THE MOUTH,09DD004,4806.29001452971
496,CA,-139.629577637,63.7700004578,INDIAN RIVER ABOVE THE MOUTH,09EB003,2212.8004159023
497,CA,-123.550918579,65.1284179688,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,10JC003,112034.560202795
499,CA,-105.154441833,63.5911102295,HANBURY RIVER ABOVE HOARE LAKE,06JB001,5831.59209718986
502,CA,-130.541671753,62.9249992371,SOUTH MACMILLAN RIVER AT KILOMETRE 407 CANOL ROAD,09BB001,1004.6060284818
503,CA,-116.974639893,63.1076889038,LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE,07TA001,13814.0213453004
504,CA,-108.466026306,62.8941383362,LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE,07RD001,26802.8109710856
505,CA,-113.523078918,62.4908599854,CAMERON RIVER BELOW REID LAKE,07SB010,3635.87809291617
506,CA,-123.433059692,62.4797210693,ROOT RIVER NEAR THE MOUTH,10GA001,9788.30835773527
507,CA,-125.296562195,63.923500061,REDSTONE RIVER 63 KM ABOVE THE MOUTH,10HB005,15459.1647951379
508,CA,-122.899246216,62.6500587463,WILLOWLAKE RIVER ABOVE METAHDALI CREEK,10GB006,21255.3096866807
510,CA,-132.407165527,61.9887809753,ROSS RIVER AT ROSS RIVER,09BA001,7491.52469073345
511,CA,-125.797027588,61.6361083984,SOUTH NAHANNI RIVER ABOVE VIRGINIA FALLS,10EB001,14603.5471793621
513,CA,-121.611831665,61.8939399719,MARTIN RIVER AT HIGHWAY NO. 1,10GC003,2140.24676150146
514,CA,-122.09425354,61.3335800171,BIRCH RIVER AT HIGHWAY NO. 7,10ED003,567.604088846716
515,CA,-139.167922974,61.3460006714,DUKE RIVER NEAR THE MOUTH,09CA004,650.199090727516
517,CA,-136.280273438,62.0511703491,NORDENSKIOLD RIVER BELOW ROWLINSON CREEK,09AH004,6489.5281578469
518,CA,-121.238189697,61.4455299377,JEAN-MARIE RIVER AT HIGHWAY NO. 1,10FB005,1276.65127192459
519,CA,-125.410751343,61.5299682617,FLAT RIVER NEAR THE MOUTH,10EA003,8480.59963470224
522,CA,-129.118896484,60.4738883972,FRANCES RIVER NEAR WATSON LAKE,10AB001,12890.2779825261
523,CA,-135.486251831,60.7257499695,IBEX RIVER NEAR WHITEHORSE,09AC007,607.332431798593
525,CA,-137.977752686,60.118309021,ALSEK RIVER ABOVE BATES RIVER,08AB001,14949.7319202331
526,CA,-119.843063354,61.1398086548,TROUT RIVER AT HIGHWAY NO. 1,10FA002,9061.02802561561
527,CA,-136.927642822,60.1134414673,TAKHANNE RIVER AT KM 167 HAINES HIGHWAY,08AC001,381.240238339818
528,CA,-134.883605957,60.1277809143,WHEATON RIVER NEAR CARCROSS,09AA012,839.26063423299
532,CA,-132.144439697,60.0069389343,MORELY RIVER AT KM 1251 ALASKA HIGHWAY,09AE006,1593.98147860791
535,CA,-129.702774048,60.15832901,BIG CREEK AT KM 1084.8 ALASKA HIGHWAY,10AA005,1010.59390093307
536,CA,-137.084640503,60.1189689636,TATSHENSHINI RIVER NEAR DALTON POST,08AC002,1357.09137905591
539,CA,-134.3325043,59.94778061,TUTSHI RIVER AT OUTLET OF TUTSHI LAKE,09AA013,932.156911702911
540,CA,-126.480560303,59.5533294678,SMITH RIVER NEAR THE MOUTH,10BE013,3557.25668573567
542,CA,-126.227500916,59.4541702271,TEETER CREEK NEAR THE MOUTH,10BE009,209.009144721178
543,CA,-131.7677765,59.93056107,SWIFT RIVER NEAR SWIFT RIVER,09AE003,3570.24315755689
547,CA,-117.196487427,59.5807991028,STEEN RIVER NEAR STEEN RIVER,07OB004,2545.05926405912
549,CA,-129.8230591,59.11888885,COTTONWOOD RIVER ABOVE BASS CREEK,10AC005,843.944081873271
551,CA,-123.318893433,58.8923912048,RASPBERRY CREEK NEAR THE MOUTH,10CD003,286.866133398778
552,CA,-133.8144226,59.5953598,ATLIN RIVER NEAR ATLIN,09AA006,5299.67534507158
553,CA,-125.9402466,59.33597183,TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY,10BE007,1216.37924855184
554,CA,-116.256141663,58.4642601013,PONTON RIVER ABOVE BOYER RIVER,07JF003,2503.77502128038
557,CA,-125.3826065,58.85496902,TOAD RIVER ABOVE NONDA CREEK,10BE004,2554.06076823939
558,CA,-118.491043091,58.5914382935,SOUSA CREEK NEAR HIGH LEVEL,07OA001,815.181992898406
560,CA,-130.824173,58.07221985,TUYA RIVER NEAR TELEGRAPH CREEK,08CD001,3619.36892716185
561,CA,-122.715583801,58.1059989929,ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY,10CD005,111.764803395739
562,CA,-133.699996948,58.538608551,TAKU RIVER NEAR JUNEAU,08BB005,16901.8303499266
563,CA,-115.748809814,58.1928596497,JACKPINE CREEK AT HIGHWAY NO. 88,07JD003,566.165828790635
564,CA,-122.72,58.03,BOUGIE CREEK AT KILOMETRE 368 ALASKA HIGHWAY,10CD004,335.411296533612
567,CA,-116.2640305,58.44908905,BOYER RIVER NEAR FORT VERMILION,07JF002,6869.00356144381
568,CA,-104.6083298,58.3861084,WATERFOUND RIVER BELOW THERIAU LAKE,07LB002,2879.07728139116
569,CA,-117.627853394,57.7457008362,KEG RIVER AT HIGHWAY NO. 35,07HF002,675.614817781691
570,CA,-108.1750031,58.96667099,MACFARLANE RIVER AT OUTLET OF DAVY LAKE,07MB001,8663.30865209705
571,CA,-113.065223694,58.3249015808,BIRCH RIVER BELOW ALICE CREEK,07KE001,11177.1422958185
572,CA,-111.240386963,58.3603591919,RICHARDSON RIVER NEAR THE MOUTH,07DD002,2693.58654940416
573,CA,-121.4638901,58.27082825,FONTAS RIVER NEAR THE MOUTH,10CA001,7511.76201248264
574,CA,-122.6591721,58.78833008,MUSKWA RIVER NEAR FORT NELSON,10CD001,19490.2400998234
576,CA,-124.8988876,57.1911087,AKIE RIVER NEAR THE 760 M CONTOUR,07EA007,1680.75907229507
579,CA,-118.334098816,58.5970802307,CHINCHAGA RIVER NEAR HIGH LEVEL,07OC001,10389.1417779637
580,CA,-104.9972229,57.47777939,WHEELER RIVER BELOW RUSSELL LAKE,06DA005,2871.57574990992
581,CA,-111.20262146,57.6510887146,FIREBAG RIVER NEAR THE MOUTH,07DC001,6515.15854262111
583,CA,-111.570137,57.19120026,MUSKEG RIVER NEAR FORT MACKAY,07DA008,1368.67383915562
584,CA,-122.6941681,57.23416901,SIKANNI CHIEF RIVER NEAR FORT NELSON,10CB001,2214.14335963921
585,CA,-111.406837463,56.999458313,STEEPBANK RIVER NEAR FORT MCMURRAY,07DA006,1310.36895269144
586,CA,-117.618423462,56.9200401306,NOTIKEWIN RIVER AT MANNING,07HC001,4663.56603777717
589,CA,-125.1029968,56.72999954,INGENIKA RIVER ABOVE SWANNELL RIVER,07EA004,4148.43070090327
590,CA,-111.695083618,57.2103691101,MACKAY RIVER NEAR FORT MACKAY,07DB001,5017.18856454713
591,CA,-121.2208328,56.67721939,BLUEBERRY RIVER BELOW AITKEN CREEK,07FC003,1776.29434970071
592,CA,-110.928657532,56.663608551,CLEARWATER RIVER ABOVE CHRISTINA RIVER,07CD005,12525.7132157242
593,CA,-122.243217468,56.5089416504,HALFWAY RIVER ABOVE GRAHAM RIVER,07FA003,3751.13253433448
594,CA,-119.134101868,56.4525909424,EUREKA RIVER NEAR WORSLEY,07FD013,805.824613513201
595,CA,-118.712043762,56.3833503723,MONTAGNEUSE RIVER NEAR HINES CREEK,07FD012,265.817003115735
596,CA,-120.155143738,56.3342208862,ALCES RIVER AT 22ND BASE LINE,07FD004,310.188834825253
597,CA,-118.27,56.33,HINES CREEK ABOVE GERRY LAKE,07FD011,358.337443728352
598,CA,-115.240379333,56.5470199585,REDEARTH CREEK NEAR RED EARTH CREEK,07JC002,650.357926167894
599,CA,-119.680496216,56.3078308105,CLEAR RIVER NEAR BEAR CANYON,07FD009,2085.30017915898
600,CA,-120.6999969,56.27999878,BEATTON RIVER NEAR FORT ST. JOHN,07FC001,13739.2283781631
601,CA,-106.5611115,56.24443817,HAULTAIN RIVER ABOVE NORBERT RIVER,06BD001,3656.42130067476
602,CA,-122.3561096,56.45861053,GRAHAM RIVER ABOVE COLT CREEK,07FA005,2188.08272906715
603,CA,-116.433486938,56.4874992371,CADOTTE RIVER AT OUTLET CADOTTE LAKE,07HB001,988.290843462689
604,CA,-111.3563766,56.70896912,HANGINGSTONE RIVER AT FORT MCMURRAY,07CD004,846.089720063898
605,CA,-124.6433334,56.24388885,MESILINKA RIVER ABOVE GOPHERHOLE CREEK,07EC003,2949.00437377839
608,CA,-103.7094421,57.08889008,WATHAMAN RIVER BELOW WATHAMAN LAKE,06DC001,10684.4801346612
609,CA,-124.8013916,56.12667084,OSILINKA RIVER NEAR END LAKE,07EC004,1936.25371205407
610,CA,-110.917297363,55.8697891235,PONY CREEK NEAR CHARD,07CE003,259.639813272626
612,CA,-117.129890442,56.0556411743,HEART RIVER NEAR NAMPA,07HA003,1958.74028444069
613,CA,-127.6847229,55.71611023,SKEENA RIVER ABOVE BABINE RIVER,08EB005,12283.3730893493
614,CA,-121.3469391,56.09305954,MOBERLY RIVER NEAR FORT ST. JOHN,07FB008,1516.19041818191
615,CA,-117.259567261,55.6292991638,PEAVINE CREEK NEAR FALHER,07GH004,559.856704725967
616,CA,-116.1,55.61,SALT CREEK NEAR GROUARD,07BF009,411.757345846544
617,CA,-124.5674973,55.91611099,OMINECA RIVER ABOVE OSILINKA RIVER,07EC002,5442.47061118904
618,CA,-115.3891373,57.87462997,WABASCA RIVER AT HIGHWAY NO. 88,07JD002,36055.7354827271
619,CA,-118.7002335,55.64434814,SADDLE RIVER NEAR WOKING,07FD006,537.040860588111
620,CA,-112.15271759,55.6425094604,HOUSE RIVER AT HIGHWAY NO. 63,07CB002,815.543298085046
621,CA,-121.596809387,55.5377807617,DICKEBUSCH CREEK NEAR THE MOUTH,07FB004,85.6215254102307
622,CA,-114.814292908,55.4160614014,LILY CREEK NEAR SLAVE LAKE,07BG004,23.2724519683002
623,CA,-109.3855591,55.70972061,DILLON RIVER BELOW DILLON LAKE,06BA002,2339.10280985331
625,CA,-110.869033813,55.8371696472,CHRISTINA RIVER NEAR CHARD,07CE002,4494.61774203004
626,CA,-120.0294418,55.86471939,POUCE COUPE RIVER BELOW HENDERSON CREEK,07FD007,2865.99869705482
627,CA,-119.384063721,55.4001617432,BEAR RIVER NEAR VALHALLA CENTRE,07GE007,211.347813930263
628,CA,-127.620750427,55.2961082458,TWO MILE CREEK IN DISTRICT LOT 4834,08EE025,15.1922522748495
629,CA,-114.230789185,55.2554702759,DRIFTWOOD RIVER NEAR THE MOUTH,07BK007,2118.49670504765
630,CA,-129.0861053,55.26388931,NASS RIVER ABOVE SHUMAL CREEK,08DB001,18205.2392895979
631,CA,-114.775222778,55.2707901001,SAWRIDGE CREEK NEAR SLAVE LAKE,07BK009,244.202489486664
632,CA,-119.4372482,55.18927002,BEAVERLODGE RIVER NEAR BEAVERLODGE,07GD001,1600.81137320597
633,CA,-120.5625,55.9569397,KISKATINAW RIVER NEAR FARMINGTON,07FD001,3608.9879237723
637,CA,-121.6244431,55.54278183,SUKUNKA RIVER NEAR THE MOUTH,07FB003,2590.7435204983
638,CA,-120.94,55.09,FLATBED CREEK AT KILOMETRE 110 HERITAGE HIGHWAY,07FB009,474.591907372369
639,CA,-114.7562103,55.30487061,LESSER SLAVE RIVER AT SLAVE LAKE,07BK001,11523.1424111409
640,CA,-116.340156555,55.4177017212,EAST PRAIRIE RIVER NEAR ENILDA,07BF001,1426.5192518543
641,CA,-115.47000885,54.8026313782,SWAN RIVER NEAR SWAN HILLS,07BJ003,160.04807757185
642,CA,-119.701576233,55.0788192749,REDWILLOW RIVER NEAR RIO GRANDE,07GD004,1255.34794970871
643,CA,-111.856330872,55.0108985901,OWL RIVER BELOW PICHE RIVER,07CA013,3083.22742767542
644,CA,-113.079307556,54.6524887085,BABETTE CREEK NEAR COLINTON,07CA008,196.085690544883
645,CA,-108.0188904,55.39693832,CANOE RIVER NEAR BEAUVAL,06BB005,4771.04326062556
647,CA,-111.00227356,54.7127990723,WOLF RIVER AT OUTLET OF WOLF LAKE,06AB002,738.886743782163
649,CA,-127.123329163,54.6486091614,GOATHORN CREEK NEAR TELKWA,08EE008,122.905963701392
651,CA,-111.187591553,54.4674911499,SAND RIVER NEAR THE MOUTH,06AB001,4159.4871372124
652,CA,-122.6,54.53,CHUCHINKA CREEK NEAR THE MOUTH,07EE009,317.901719704364
653,CA,-121.2116013,55.71804047,PINE RIVER AT EAST PINE,07FB001,8899.36390528604
654,CA,-110.69,54.44,JACKFISH CREEK NEAR LA COREY,06AC001,500.452036359888
655,CA,-122.9047165,55.07806015,PARSNIP RIVER ABOVE MISINCHINKA RIVER,07EE007,4903.83378772783
656,CA,-109.842430115,54.5660209656,COLD RIVER AT OUTLET OF COLD LAKE,06AF001,6600.14473680249
657,CA,-112.906692505,54.587348938,FLAT CREEK NEAR BOYLE,07CA003,157.371432243701
658,CA,-112.777526855,54.8203697205,PINE CREEK NEAR GRASSLAND,07CA005,1048.30647030758
659,CA,-114.904823303,54.3649291992,FREEMAN RIVER NEAR FORT ASSINIBOINE,07AH001,1470.84313506791
661,CA,-118.963119507,54.5156898499,CUTBANK RIVER NEAR GRANDE PRAIRIE,07GB001,898.476265396775
662,CA,-117.1521606,54.74517822,IOSEGUN RIVER NEAR LITTLE SMOKY,07GG003,1803.76247472356
664,CA,-102.6355591,54.82778168,STURGEON-WEIR RIVER AT LEAF RAPIDS,05KG007,10822.6036918733
665,CA,-103.9416733,54.56111145,BALLANTYNE RIVER ABOVE BALLANTYNE BAY,05KF001,1859.66490361894
666,CA,-113.8488998,54.30820084,DAPP CREEK AT HIGHWAY NO. 44,07BC006,607.946501739918
667,CA,-117.2057037,54.75201035,WASKAHIGAN RIVER NEAR THE MOUTH,07GG001,1047.81344159373
668,CA,-123.0355606,54.99583054,PACK RIVER AT OUTLET OF MCLEOD LAKE,07EE010,3623.66968429541
670,CA,-115.778938293,54.2014389038,SAKWATAMAU RIVER NEAR WHITECOURT,07AH003,1149.80335581596
672,CA,-112.78,54.12,WASKATENAU CREEK NEAR WASKATENAU,05EC002,352.96846987053
673,CA,-126.6511078,54.39778137,BUCK CREEK AT THE MOUTH,08EE013,624.195802240805
